,actual_time,alliances,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown,set_number,time,videos,winning_alliance
11,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 53, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1595', 'frc1108', 'frc375'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc862', 'frc1394', 'frc69'], dtype=object)}}",qm,2006arc,2006arc_qm1,1,,,,1,,"[{'key': 'JDTXJ5rF_VU', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm1.flv', 'type': 'tba'}]",blue
12,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 41, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc522', 'frc999', 'frc1626'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 45, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1714', 'frc292', 'frc20'], dtype=object)}}",qm,2006arc,2006arc_qm10,10,,,,1,,"[{'key': 'QAqxhblNil8', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm10.flv', 'type': 'tba'}]",red
13,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1743', 'frc401', 'frc1880'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 21, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1654', 'frc585', 'frc1184'], dtype=object)}}",qm,2006arc,2006arc_qm100,100,,,,1,,"[{'key': 'OKbinfyMeMM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm100.flv', 'type': 'tba'}]",blue
14,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1538', 'frc499', 'frc555'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 27, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1108', 'frc433', 'frc945'], dtype=object)}}",qm,2006arc,2006arc_qm101,101,,,,1,,"[{'key': 'M9kjd01mzA8', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm101.flv', 'type': 'tba'}]",blue
15,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 33, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc103', 'frc1302', 'frc1492'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 64, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1803', 'frc836', 'frc768'], dtype=object)}}",qm,2006arc,2006arc_qm11,11,,,,1,,"[{'key': '9M91W1tLSas', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm11.flv', 'type': 'tba'}]",red
16,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 47, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc486', 'frc1568', 'frc1816'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 25, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc468', 'frc538', 'frc647'], dtype=object)}}",qm,2006arc,2006arc_qm12,12,,,,1,,"[{'key': 'OQ88Et0LBXA', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm12.flv', 'type': 'tba'}]",blue
17,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 41, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc499', 'frc585', 'frc383'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 71, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1323', 'frc447', 'frc271'], dtype=object)}}",qm,2006arc,2006arc_qm13,13,,,,1,,[],red
18,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 33, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1723', 'frc330', 'frc922'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 66, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc75', 'frc33', 'frc973'], dtype=object)}}",qm,2006arc,2006arc_qm14,14,,,,1,,"[{'key': 'ph1Pd96kKPY', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm14.flv', 'type': 'tba'}]",red
19,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 91, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1941', 'frc343', 'frc233'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 31, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1880', 'frc47', 'frc1108'], dtype=object)}}",qm,2006arc,2006arc_qm15,15,,,,1,,"[{'key': 'q7sYOkJW2ec', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm15.flv', 'type': 'tba'}]",blue
20,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 52, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc308', 'frc1756', 'frc375'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc203', 'frc138', 'frc357'], dtype=object)}}",qm,2006arc,2006arc_qm16,16,,,,1,,[],blue
21,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 39, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc433', 'frc1610', 'frc1508'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc20', 'frc386', 'frc812'], dtype=object)}}",qm,2006arc,2006arc_qm17,17,,,,1,,"[{'key': '7flUvVZtOzM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm17.flv', 'type': 'tba'}]",blue
22,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc87', 'frc1714', 'frc862'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 58, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc103', 'frc1138', 'frc401'], dtype=object)}}",qm,2006arc,2006arc_qm18,18,,,,1,,"[{'key': 'EyivOJdea04', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm18.flv', 'type': 'tba'}]",red
23,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 85, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc126', 'frc159', 'frc1279'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 49, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc647', 'frc836', 'frc1266'], dtype=object)}}",qm,2006arc,2006arc_qm19,19,,,,1,,"[{'key': 'VPWt8bvn7_8', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm19.flv', 'type': 'tba'}]",blue
24,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 34, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1266', 'frc386', 'frc174'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 38, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1538', 'frc245', 'frc1941'], dtype=object)}}",qm,2006arc,2006arc_qm2,2,,,,1,,"[{'key': '1Kh6aiIfHR0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm2.flv', 'type': 'tba'}]",red
25,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 60, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc686', 'frc179', 'frc226'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 27, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc383', 'frc486', 'frc744'], dtype=object)}}",qm,2006arc,2006arc_qm20,20,,,,1,,"[{'key': 'GLO5_jeNPqI', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm20.flv', 'type': 'tba'}]",blue
26,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 29, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1302', 'frc538', 'frc1595'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc75', 'frc499', 'frc292'], dtype=object)}}",qm,2006arc,2006arc_qm21,21,,,,1,,"[{'key': 'Y3dReN5dkzM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm21.flv', 'type': 'tba'}]",blue
27,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 93, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc120', 'frc1250', 'frc217'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 24, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1723', 'frc447', 'frc1538'], dtype=object)}}",qm,2006arc,2006arc_qm22,22,,,,1,,"[{'key': 'k_wbPTQOkq4', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm22.flv', 'type': 'tba'}]",blue
28,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 41, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1549', 'frc1023', 'frc1626'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 21, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc33', 'frc1902', 'frc1450'], dtype=object)}}",qm,2006arc,2006arc_qm23,23,,,,1,,"[{'key': '2w_v0jdQiLI', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm23.flv', 'type': 'tba'}]",blue
29,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc330', 'frc69', 'frc174'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 21, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc768', 'frc1568', 'frc585'], dtype=object)}}",qm,2006arc,2006arc_qm24,24,,,,1,,"[{'key': 'm2prF3bm5Xo', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm24.flv', 'type': 'tba'}]",blue
30,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 25, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc191', 'frc1057', 'frc1367'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 44, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1184', 'frc1414', 'frc555'], dtype=object)}}",qm,2006arc,2006arc_qm25,25,,,,1,,[],red
31,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 54, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc468', 'frc271', 'frc922'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 34, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1743', 'frc999', 'frc1492'], dtype=object)}}",qm,2006arc,2006arc_qm26,26,,,,1,,"[{'key': 'Yp0zsXQtPm4', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm26.flv', 'type': 'tba'}]",blue
32,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 73, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc888', 'frc296', 'frc1675'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 37, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1880', 'frc1394', 'frc245'], dtype=object)}}",qm,2006arc,2006arc_qm27,27,,,,1,,"[{'key': '2CxwMU4wSsg', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm27.flv', 'type': 'tba'}]",blue
33,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 34, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4', 'frc522', 'frc1803'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 29, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc945', 'frc1654', 'frc60'], dtype=object)}}",qm,2006arc,2006arc_qm28,28,,,,1,,"[{'key': 'AXGEbsCpKN8', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm28.flv', 'type': 'tba'}]",blue
34,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 33, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc47', 'frc138', 'frc20'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 54, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1816', 'frc1323', 'frc973'], dtype=object)}}",qm,2006arc,2006arc_qm29,29,,,,1,,"[{'key': 'kunQiL_ZoD0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm29.flv', 'type': 'tba'}]",red
35,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 55, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc343', 'frc812', 'frc120'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 53, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1184', 'frc126', 'frc888'], dtype=object)}}",qm,2006arc,2006arc_qm3,3,,,,1,,"[{'key': 'wIZ42dKQ26w', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm3.flv', 'type': 'tba'}]",blue
36,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc179', 'frc538', 'frc1250'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 44, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1941', 'frc87', 'frc126'], dtype=object)}}",qm,2006arc,2006arc_qm30,30,,,,1,,"[{'key': 'MolrQuuAftQ', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm30.flv', 'type': 'tba'}]",blue
37,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 67, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc203', 'frc103', 'frc383'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 30, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1450', 'frc330', 'frc1108'], dtype=object)}}",qm,2006arc,2006arc_qm31,31,,,,1,,"[{'key': 'i5v8-YK2cYc', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm31.flv', 'type': 'tba'}]",blue
38,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 61, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc75', 'frc120', 'frc1626'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 44, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1414', 'frc1610', 'frc836'], dtype=object)}}",qm,2006arc,2006arc_qm32,32,,,,1,,"[{'key': 'duGigpCH-uQ', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm32.flv', 'type': 'tba'}]",blue
39,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 48, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1756', 'frc401', 'frc686'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 44, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc468', 'frc174', 'frc191'], dtype=object)}}",qm,2006arc,2006arc_qm33,33,,,,1,,"[{'key': 'k48HUcApuYM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm33.flv', 'type': 'tba'}]",blue
40,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc812', 'frc647', 'frc1302'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 80, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1394', 'frc271', 'frc233'], dtype=object)}}",qm,2006arc,2006arc_qm34,34,,,,1,,"[{'key': 'hABt8ea4sNs', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm34.flv', 'type': 'tba'}]",red
41,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 60, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1023', 'frc69', 'frc555'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1654', 'frc245', 'frc1723'], dtype=object)}}",qm,2006arc,2006arc_qm35,35,,,,1,,"[{'key': 'Zn3uHUKc_8c', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm35.flv', 'type': 'tba'}]",blue
42,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 84, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1508', 'frc296', 'frc343'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 59, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc60', 'frc999', 'frc1323'], dtype=object)}}",qm,2006arc,2006arc_qm36,36,,,,1,,"[{'key': '8rYno-A2FQ0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm36.flv', 'type': 'tba'}]",blue
43,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 19, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1266', 'frc744', 'frc499'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc522', 'frc375', 'frc1138'], dtype=object)}}",qm,2006arc,2006arc_qm37,37,,,,1,,"[{'key': 'h_NTL3VCPjo', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm37.flv', 'type': 'tba'}]",red
44,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1367', 'frc1743', 'frc1816'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 76, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc217', 'frc33', 'frc768'], dtype=object)}}",qm,2006arc,2006arc_qm38,38,,,,1,,[],red
45,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc386', 'frc1714', 'frc159'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 49, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1880', 'frc1803', 'frc357'], dtype=object)}}",qm,2006arc,2006arc_qm39,39,,,,1,,[],red
46,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc433', 'frc1414', 'frc1250'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 103, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc296', 'frc159', 'frc233'], dtype=object)}}",qm,2006arc,2006arc_qm4,4,,,,1,,"[{'key': 'DW-I64Qqdu4', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm4.flv', 'type': 'tba'}]",red
47,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 31, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1902', 'frc1568', 'frc1184'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc226', 'frc1595', 'frc447'], dtype=object)}}",qm,2006arc,2006arc_qm40,40,,,,1,,"[{'key': 'xKYgItrivx0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm40.flv', 'type': 'tba'}]",blue
48,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4', 'frc47', 'frc433'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 21, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc922', 'frc1675', 'frc308'], dtype=object)}}",qm,2006arc,2006arc_qm41,41,,,,1,,"[{'key': 'zXmnKCiSdHg', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2006arc/2006arc_qm41.flv', 'type': 'tba'}]",red
