,actual_time,alliances,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown,set_number,time,videos,winning_alliance
10,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc341', 'frc3256', 'frc604'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2854', 'frc968', 'frc1124'], dtype=object)}}",qf,2010arc,2010arc_qf4m1,1,,,,4,,"[{'key': '2UmNM94LQn0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2010arc/2010arc_qf4m1.mp4', 'type': 'tba'}]",blue
11,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc604', 'frc3256', 'frc341'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc968', 'frc2062', 'frc1124'], dtype=object)}}",qf,2010arc,2010arc_qf4m2,2,,,,4,,"[{'key': '82-s1YRPrk0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2010arc/2010arc_qf4m2.mp4', 'type': 'tba'}]",red
12,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc604', 'frc341', 'frc3256'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2062', 'frc1124', 'frc968'], dtype=object)}}",qf,2010arc,2010arc_qf4m3,3,,,,4,,"[{'key': 'Z1MzilhdCWc', 'type': 'youtube'}
 {'key': 'SMQZFzIyxwM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2010arc/2010arc_qf4m3.mp4', 'type': 'tba'}]",red
13,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2420', 'frc155', 'frc2753'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc86', 'frc3059', 'frc236'], dtype=object)}}",qm,2010arc,2010arc_qm1,1,,,,1,,"[{'key': '7grZLoLsqK0', 'type': 'youtube'}
 {'key': 'vvnDIa_dBSc', 'type': 'youtube'}]",red
14,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1241', 'frc2062', 'frc3389'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1629', 'frc1319', 'frc2854'], dtype=object)}}",qm,2010arc,2010arc_qm10,10,,,,1,,"[{'key': '6LpaKzjZX20', 'type': 'youtube'}]",
15,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc108', 'frc1987', 'frc1547'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1629', 'frc1583', 'frc1918'], dtype=object)}}",qm,2010arc,2010arc_qm100,100,,,,1,,[],red
16,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 14, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc233', 'frc1612', 'frc1622'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc122', 'frc1515', 'frc236'], dtype=object)}}",qm,2010arc,2010arc_qm101,101,,,,1,,"[{'key': '5mhUmwCEbws', 'type': 'youtube'}]",blue
17,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1153', 'frc1519', 'frc33'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2751', 'frc180', 'frc201'], dtype=object)}}",qm,2010arc,2010arc_qm102,102,,,,1,,"[{'key': '3YbWwF5Xf9M', 'type': 'youtube'}]",blue
18,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 14, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc254', 'frc1540', 'frc1596'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1241', 'frc269', 'frc1503'], dtype=object)}}",qm,2010arc,2010arc_qm103,103,,,,1,,"[{'key': 'sWFH7zVGL8I', 'type': 'youtube'}]",blue
19,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc234', 'frc359', 'frc1418'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc341', 'frc45', 'frc3280'], dtype=object)}}",qm,2010arc,2010arc_qm104,104,,,,1,,"[{'key': 'AbiigW66l14', 'type': 'youtube'}]",red
20,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc968', 'frc1319', 'frc25'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3360', 'frc2403', 'frc3256'], dtype=object)}}",qm,2010arc,2010arc_qm105,105,,,,1,,"[{'key': 'LIs06Vv_dq4', 'type': 'youtube'}]",
21,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2854', 'frc876', 'frc1768'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1111', 'frc3008', 'frc1124'], dtype=object)}}",qm,2010arc,2010arc_qm106,106,,,,1,,"[{'key': 'oQCtJCJu9-4', 'type': 'youtube'}]",blue
22,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1918', 'frc3411', 'frc604'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3059', 'frc1', 'frc3389'], dtype=object)}}",qm,2010arc,2010arc_qm107,107,,,,1,,"[{'key': 'WMTcJ9xIu6A', 'type': 'youtube'}]",blue
23,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc148', 'frc233', 'frc41'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1629', 'frc555', 'frc3196'], dtype=object)}}",qm,2010arc,2010arc_qm108,108,,,,1,,"[{'key': 'gb8DGLwq6dQ', 'type': 'youtube'}]",blue
24,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1683', 'frc330', 'frc1730'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1547', 'frc3157', 'frc997'], dtype=object)}}",qm,2010arc,2010arc_qm109,109,,,,1,,"[{'key': 'tzi6kBMOmXM', 'type': 'youtube'}]",blue
25,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc967', 'frc1153', 'frc1596'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc122', 'frc1987', 'frc254'], dtype=object)}}",qm,2010arc,2010arc_qm11,11,,,,1,,"[{'key': '0M7UyAVkew4', 'type': 'youtube'}]",red
26,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc86', 'frc967', 'frc1506'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1817', 'frc329', 'frc3403'], dtype=object)}}",qm,2010arc,2010arc_qm110,110,,,,1,,"[{'key': '8sDO2yv6rK8', 'type': 'youtube'}
 {'key': 'yBsk9AO3zYs', 'type': 'youtube'}]",
27,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1772', 'frc527', 'frc108'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2062', 'frc1218', 'frc2574'], dtype=object)}}",qm,2010arc,2010arc_qm111,111,,,,1,,"[{'key': '37I2S2Pwe8M', 'type': 'youtube'}]",blue
28,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3025', 'frc70', 'frc3172'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc122', 'frc326', 'frc540'], dtype=object)}}",qm,2010arc,2010arc_qm112,112,,,,1,,"[{'key': 'e1ZIqsZHrQw', 'type': 'youtube'}]",red
29,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc71', 'frc103', 'frc3160'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2420', 'frc1583', 'frc375'], dtype=object)}}",qm,2010arc,2010arc_qm113,113,,,,1,,"[{'key': 'bE-ERAwBSEU', 'type': 'youtube'}]",red
30,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2753', 'frc190', 'frc118'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc176', 'frc1647', 'frc1987'], dtype=object)}}",qm,2010arc,2010arc_qm114,114,,,,1,,"[{'key': 'OCkiOdwKoX0', 'type': 'youtube'}]",blue
31,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3357', 'frc358', 'frc1519'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc155', 'frc159', 'frc1918'], dtype=object)}}",qm,2010arc,2010arc_qm115,115,,,,1,,[],blue
32,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc359', 'frc3008', 'frc201'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1596', 'frc555', 'frc604'], dtype=object)}}",qm,2010arc,2010arc_qm116,116,,,,1,,[],red
33,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1629', 'frc1612', 'frc1241'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3411', 'frc329', 'frc3360'], dtype=object)}}",qm,2010arc,2010arc_qm117,117,,,,1,,[],blue
34,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3256', 'frc997', 'frc3196'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3403', 'frc1540', 'frc1503'], dtype=object)}}",qm,2010arc,2010arc_qm118,118,,,,1,,[],red
35,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 20, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc254', 'frc330', 'frc45'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc33', 'frc1111', 'frc233'], dtype=object)}}",qm,2010arc,2010arc_qm119,119,,,,1,,"[{'key': 'j9GUHvZRrLI', 'type': 'youtube'}
 {'key': 'hRjXt16GJE4', 'type': 'youtube'}]",blue
36,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1503', 'frc3008', 'frc118'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3280', 'frc1918', 'frc1218'], dtype=object)}}",qm,2010arc,2010arc_qm12,12,,,,1,,"[{'key': 'RvCWNsMD0Po', 'type': 'youtube'}]",red
37,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc236', 'frc1319', 'frc3160'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1', 'frc967', 'frc41'], dtype=object)}}",qm,2010arc,2010arc_qm120,120,,,,1,,[],red
38,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1218', 'frc176', 'frc3157'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc103', 'frc540', 'frc234'], dtype=object)}}",qm,2010arc,2010arc_qm121,121,,,,1,,[],blue
39,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 11, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc180', 'frc3280', 'frc968'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc326', 'frc155', 'frc1647'], dtype=object)}}",qm,2010arc,2010arc_qm122,122,,,,1,,[],blue
40,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc190', 'frc2751', 'frc375'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2753', 'frc108', 'frc1622'], dtype=object)}}",qm,2010arc,2010arc_qm123,123,,,,1,,[],red
41,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1124', 'frc70', 'frc2854'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1772', 'frc1987', 'frc341'], dtype=object)}}",qm,2010arc,2010arc_qm124,124,,,,1,,[],blue
42,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3172', 'frc1817', 'frc1730'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1583', 'frc3389', 'frc3357'], dtype=object)}}",qm,2010arc,2010arc_qm125,125,,,,1,,[],
43,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1547', 'frc269', 'frc71'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1506', 'frc122', 'frc358'], dtype=object)}}",qm,2010arc,2010arc_qm126,126,,,,1,,[],red
44,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc25', 'frc1418', 'frc2420'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1768', 'frc1515', 'frc159'], dtype=object)}}",qm,2010arc,2010arc_qm127,127,,,,1,,[],blue
45,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc527', 'frc118', 'frc1153'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3025', 'frc1683', 'frc876'], dtype=object)}}",qm,2010arc,2010arc_qm128,128,,,,1,,"[{'key': '8qcJHios1P8', 'type': 'youtube'}]",red
46,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2574', 'frc86', 'frc2403'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2062', 'frc3059', 'frc148'], dtype=object)}}",qm,2010arc,2010arc_qm129,129,,,,1,,"[{'key': 'RhxySvderZQ', 'type': 'youtube'}]",red
47,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 1, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1772', 'frc1683', 'frc540'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3360', 'frc375', 'frc180'], dtype=object)}}",qm,2010arc,2010arc_qm13,13,,,,1,,"[{'key': 'UE2wnuLnS04', 'type': 'youtube'}]",red
48,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3360', 'frc3008', 'frc1622'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1540', 'frc3160', 'frc326'], dtype=object)}}",qm,2010arc,2010arc_qm130,130,,,,1,,[],blue
49,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1241', 'frc997', 'frc3280'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc233', 'frc540', 'frc108'], dtype=object)}}",qm,2010arc,2010arc_qm131,131,,,,1,,[],
50,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 22, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1124', 'frc254', 'frc968'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1612', 'frc190', 'frc3357'], dtype=object)}}",qm,2010arc,2010arc_qm132,132,,,,1,,[],blue
51,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3403', 'frc555', 'frc236'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc103', 'frc1647', 'frc341'], dtype=object)}}",qm,2010arc,2010arc_qm133,133,,,,1,,[],red
52,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc159', 'frc234', 'frc1'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc330', 'frc375', 'frc967'], dtype=object)}}",qm,2010arc,2010arc_qm134,134,,,,1,,[],red
53,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc329', 'frc70', 'frc2753'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1918', 'frc3157', 'frc41'], dtype=object)}}",qm,2010arc,2010arc_qm135,135,,,,1,,[],blue
54,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1730', 'frc604', 'frc1772'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1418', 'frc118', 'frc2403'], dtype=object)}}",qm,2010arc,2010arc_qm136,136,,,,1,,[],blue
55,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1629', 'frc3059', 'frc71'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc176', 'frc1596', 'frc876'], dtype=object)}}",qm,2010arc,2010arc_qm137,137,,,,1,,"[{'key': 'fQ-jBa6BRF0', 'type': 'youtube'}]",
56,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1583', 'frc1768', 'frc527'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 1, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1153', 'frc1515', 'frc269'], dtype=object)}}",qm,2010arc,2010arc_qm138,138,,,,1,,[],blue
