,actual_time,alliances,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown,set_number,time,videos,winning_alliance
10,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 68, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc386', 'frc816', 'frc555'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 108, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1124', 'frc1024', 'frc177'], dtype=object)}}",qf,2008arc,2008arc_qf4m1,1,,,,4,,"[{'key': '0Q1tn2OMYCk', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qf4m1.flv', 'type': 'tba'}]",red
11,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 26, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc816', 'frc555', 'frc386'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 90, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc177', 'frc1024', 'frc1124'], dtype=object)}}",qf,2008arc,2008arc_qf4m2,2,,,,4,,"[{'key': 'DwYsi082Ltw', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qf4m2.flv', 'type': 'tba'}]",red
12,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 102, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2472', 'frc11', 'frc337'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 46, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc151', 'frc116', 'frc461'], dtype=object)}}",qm,2008arc,2008arc_qm1,1,,,,1,,"[{'key': 'cJt6bY_NbRQ', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm1.flv', 'type': 'tba'}]",blue
13,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc614', 'frc987', 'frc1474'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 58, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1746', 'frc2377', 'frc1024'], dtype=object)}}",qm,2008arc,2008arc_qm10,10,,,,1,,"[{'key': 'mpH3v_J_ueg', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm10.flv', 'type': 'tba'}]",blue
14,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc357', 'frc122', 'frc190'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 72, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2335', 'frc66', 'frc116'], dtype=object)}}",qm,2008arc,2008arc_qm100,100,,,,1,,"[{'key': 'Y7ZJVl2Hiq4', 'type': 'youtube'}
 {'key': '1mtmHMot3es', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm100.flv', 'type': 'tba'}]",red
15,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2024', 'frc816', 'frc2449'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc386', 'frc1771', 'frc2575'], dtype=object)}}",qm,2008arc,2008arc_qm11,11,,,,1,,"[{'key': 'TXU_-GusF2I', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm11.flv', 'type': 'tba'}]",
16,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1646', 'frc1987', 'frc701'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc476', 'frc1598', 'frc1690'], dtype=object)}}",qm,2008arc,2008arc_qm12,12,,,,1,,"[{'key': 'paU2mnk1C_Q', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm12.flv', 'type': 'tba'}]",blue
17,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 28, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1065', 'frc1398', 'frc1528'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 72, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2624', 'frc1323', 'frc2335'], dtype=object)}}",qm,2008arc,2008arc_qm13,13,,,,1,,"[{'key': '3bmhvn5E0G0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm13.flv', 'type': 'tba'}]",red
18,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 48, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1795', 'frc1305', 'frc2550'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 84, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1124', 'frc1902', 'frc2424'], dtype=object)}}",qm,2008arc,2008arc_qm14,14,,,,1,,"[{'key': 'P34gPKU_aOI', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm14.flv', 'type': 'tba'}]",red
19,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc555', 'frc107', 'frc135'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 104, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2081', 'frc337', 'frc116'], dtype=object)}}",qm,2008arc,2008arc_qm15,15,,,,1,,"[{'key': 'tMiD7be9wo8', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm15.flv', 'type': 'tba'}]",red
20,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 76, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc66', 'frc357', 'frc93'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 88, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc461', 'frc11', 'frc1143'], dtype=object)}}",qm,2008arc,2008arc_qm16,16,,,,1,,"[{'key': 'MqhzNrfj4DA', 'type': 'youtube'}
 {'key': 'Izep0g6BSCU', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm16.flv', 'type': 'tba'}]",red
21,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 70, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc900', 'frc236', 'frc177'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc151', 'frc1', 'frc41'], dtype=object)}}",qm,2008arc,2008arc_qm17,17,,,,1,,"[{'key': 'A7C1K9eDlLI', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm17.flv', 'type': 'tba'}]",blue
22,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 64, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc49', 'frc27', 'frc85'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 90, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc433', 'frc2604', 'frc171'], dtype=object)}}",qm,2008arc,2008arc_qm18,18,,,,1,,"[{'key': 'gd82WCfatIM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm18.flv', 'type': 'tba'}]",red
23,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 38, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1218', 'frc599', 'frc2342'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 70, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc122', 'frc322', 'frc269'], dtype=object)}}",qm,2008arc,2008arc_qm19,19,,,,1,,"[{'key': 'ivLxhD-U-zw', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm19.flv', 'type': 'tba'}]",red
24,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 122, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc41', 'frc555', 'frc2604'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 64, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1143', 'frc357', 'frc1'], dtype=object)}}",qm,2008arc,2008arc_qm2,2,,,,1,,"[{'key': 'b-Kt8qzyv9k', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm2.flv', 'type': 'tba'}]",blue
25,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 106, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc525', 'frc2472', 'frc401'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 100, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc71', 'frc228', 'frc190'], dtype=object)}}",qm,2008arc,2008arc_qm20,20,,,,1,,"[{'key': '12ygCrg-9FM', 'type': 'youtube'}
 {'key': 'FzQ-h0P1F48', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm20.flv', 'type': 'tba'}]",blue
26,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 78, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1547', 'frc292', 'frc201'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc222', 'frc499', 'frc842'], dtype=object)}}",qm,2008arc,2008arc_qm21,21,,,,1,,"[{'key': 'lghr9DEyw9U', 'type': 'youtube'}
 {'key': 'O1eKQX_3m3s', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm21.flv', 'type': 'tba'}]",blue
27,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 68, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc752', 'frc987', 'frc303'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1379', 'frc1577', 'frc949'], dtype=object)}}",qm,2008arc,2008arc_qm22,22,,,,1,,"[{'key': 'rgsQU-02w4I', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm22.flv', 'type': 'tba'}]",blue
28,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2166', 'frc1024', 'frc614'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 90, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2518', 'frc1504', 'frc816'], dtype=object)}}",qm,2008arc,2008arc_qm23,23,,,,1,,"[{'key': 'snEXNMO0D4w', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm23.flv', 'type': 'tba'}]",red
29,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 98, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1261', 'frc1474', 'frc365'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1771', 'frc701', 'frc476'], dtype=object)}}",qm,2008arc,2008arc_qm24,24,,,,1,,"[{'key': 'E0Nnk4bHKwY', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm24.flv', 'type': 'tba'}]",blue
30,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1727', 'frc1646', 'frc1746'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 30, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1094', 'frc1398', 'frc386'], dtype=object)}}",qm,2008arc,2008arc_qm25,25,,,,1,,"[{'key': 'zz7GvtCs5V0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm25.flv', 'type': 'tba'}]",blue
31,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2048', 'frc1065', 'frc2624'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 92, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1598', 'frc2024', 'frc1124'], dtype=object)}}",qm,2008arc,2008arc_qm26,26,,,,1,,"[{'key': 'nK1UWBWOAvU', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm26.flv', 'type': 'tba'}]",red
32,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2377', 'frc1987', 'frc1305'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 34, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2449', 'frc2335', 'frc1795'], dtype=object)}}",qm,2008arc,2008arc_qm27,27,,,,1,,"[{'key': 'hqyUs6EDG1o', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm27.flv', 'type': 'tba'}]",blue
33,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 24, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1690', 'frc2575', 'frc2081'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 24, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2424', 'frc1528', 'frc2550'], dtype=object)}}",qm,2008arc,2008arc_qm28,28,,,,1,,"[{'key': 'Lbt7Obv-gdE', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm28.flv', 'type': 'tba'}]",
34,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 58, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1323', 'frc107', 'frc11'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1902', 'frc41', 'frc236'], dtype=object)}}",qm,2008arc,2008arc_qm29,29,,,,1,,"[{'key': 'eReLlcdBD8s', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm29.flv', 'type': 'tba'}]",blue
35,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 70, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc93', 'frc107', 'frc171'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 122, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc292', 'frc1218', 'frc135'], dtype=object)}}",qm,2008arc,2008arc_qm3,3,,,,1,,"[{'key': 'mLTQ-vdbq-g', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm3.flv', 'type': 'tba'}]",red
36,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 14, 'surrogate_team_keys': array(['frc66'], dtype=object), 'team_keys': array(['frc66', 'frc151', 'frc49'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 46, 'surrogate_team_keys': array(['frc357'], dtype=object), 'team_keys': array(['frc357', 'frc85', 'frc555'], dtype=object)}}",qm,2008arc,2008arc_qm30,30,,,,1,,"[{'key': 'd6ORkP744xI', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm30.flv', 'type': 'tba'}]",red
37,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 106, 'surrogate_team_keys': array(['frc116'], dtype=object), 'team_keys': array(['frc116', 'frc27', 'frc135'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array(['frc122'], dtype=object), 'team_keys': array(['frc122', 'frc599', 'frc177'], dtype=object)}}",qm,2008arc,2008arc_qm31,31,,,,1,,"[{'key': 'PH-fxwAft_Y', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm31.flv', 'type': 'tba'}]",blue
38,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 30, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc269', 'frc228', 'frc1'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 58, 'surrogate_team_keys': array(['frc190'], dtype=object), 'team_keys': array(['frc190', 'frc433', 'frc93'], dtype=object)}}",qm,2008arc,2008arc_qm32,32,,,,1,,"[{'key': 'clxDMqUKG8U', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm32.flv', 'type': 'tba'}]",red
39,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 56, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc401', 'frc461', 'frc322'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 88, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc222', 'frc171', 'frc201'], dtype=object)}}",qm,2008arc,2008arc_qm33,33,,,,1,,"[{'key': 'aS3uWn8Sav4', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm33.flv', 'type': 'tba'}]",red
40,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 54, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc337', 'frc71', 'frc842'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 82, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc949', 'frc1218', 'frc987'], dtype=object)}}",qm,2008arc,2008arc_qm34,34,,,,1,,"[{'key': 'ok35C2aEs0g', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm34.flv', 'type': 'tba'}]",red
41,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 114, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc525', 'frc292', 'frc2342'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 20, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc303', 'frc614', 'frc1143'], dtype=object)}}",qm,2008arc,2008arc_qm35,35,,,,1,,"[{'key': 'wjKlsM5yB1w', 'type': 'youtube'}
 {'key': 'LjaXNMB53uI', 'type': 'youtube'}
 {'key': 'GR4Uh-FUyA0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm35.flv', 'type': 'tba'}]",blue
42,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 60, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc701', 'frc752', 'frc2518'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 28, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc900', 'frc499', 'frc2472'], dtype=object)}}",qm,2008arc,2008arc_qm36,36,,,,1,,"[{'key': 'ulSnkDZJ0ZM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm36.flv', 'type': 'tba'}]",blue
43,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 78, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1024', 'frc1398', 'frc365'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 38, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1547', 'frc1379', 'frc386'], dtype=object)}}",qm,2008arc,2008arc_qm37,37,,,,1,,"[{'key': 'FW6oIl_pRN0', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm37.flv', 'type': 'tba'}]",blue
44,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 114, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1124', 'frc816', 'frc2624'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 46, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1577', 'frc1646', 'frc1261'], dtype=object)}}",qm,2008arc,2008arc_qm38,38,,,,1,,"[{'key': 'x__4RoIbDIM', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm38.flv', 'type': 'tba'}]",blue
45,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1094', 'frc476', 'frc2604'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1795', 'frc2377', 'frc1065'], dtype=object)}}",qm,2008arc,2008arc_qm39,39,,,,1,,"[{'key': 'NVqwDV3vNdc', 'type': 'youtube'}
 {'key': 'http://videos.thebluealliance.net/2008arc/2008arc_qm39.flv', 'type': 'tba'}]",red
