,actual_time,alliances,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown,set_number,time,videos,winning_alliance
10,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 68, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc100', 'frc2062', 'frc293'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 106, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1302', 'frc27', 'frc223'], dtype=object)}}",qf,2007arc,2007arc_qf4m3,3,,,,4,,[],red
11,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1458', 'frc364', 'frc4'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 167, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc27', 'frc1501', 'frc386'], dtype=object)}}",qm,2007arc,2007arc_qm1,1,,,,1,,[],red
12,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1029', 'frc238', 'frc1997'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1946', 'frc233', 'frc1013'], dtype=object)}}",qm,2007arc,2007arc_qm10,10,,,,1,,[],red
13,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2062', 'frc555', 'frc66'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 92, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc997', 'frc354', 'frc1997'], dtype=object)}}",qm,2007arc,2007arc_qm100,100,,,,1,,[],red
14,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 30, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc95', 'frc522', 'frc1946'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 128, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc179', 'frc1683', 'frc714'], dtype=object)}}",qm,2007arc,2007arc_qm101,101,,,,1,,[],red
15,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc611', 'frc1506', 'frc293'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 102, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1403', 'frc2234', 'frc302'], dtype=object)}}",qm,2007arc,2007arc_qm102,102,,,,1,,[],red
16,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 19, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc288', 'frc1111', 'frc2053'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 88, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1086', 'frc254', 'frc2029'], dtype=object)}}",qm,2007arc,2007arc_qm11,11,,,,1,,[],red
17,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1127', 'frc2062', 'frc293'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 34, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2081', 'frc1153', 'frc302'], dtype=object)}}",qm,2007arc,2007arc_qm12,12,,,,1,,[],blue
18,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 128, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2134', 'frc1216', 'frc329'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc337', 'frc1266', 'frc2161'], dtype=object)}}",qm,2007arc,2007arc_qm13,13,,,,1,,[],blue
19,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 74, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1302', 'frc342', 'frc2180'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 50, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc354', 'frc1323', 'frc2234'], dtype=object)}}",qm,2007arc,2007arc_qm14,14,,,,1,,[],blue
20,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1403', 'frc2274', 'frc120'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 51, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc100', 'frc997', 'frc1662'], dtype=object)}}",qm,2007arc,2007arc_qm15,15,,,,1,,[],red
21,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc233', 'frc857', 'frc1559'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc66', 'frc1683', 'frc1111'], dtype=object)}}",qm,2007arc,2007arc_qm16,16,,,,1,,[],blue
22,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 79, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc58', 'frc1713', 'frc768'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc462', 'frc4', 'frc1598'], dtype=object)}}",qm,2007arc,2007arc_qm17,17,,,,1,,[],blue
23,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 27, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc555', 'frc125', 'frc1501'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 82, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc47', 'frc1601', 'frc1029'], dtype=object)}}",qm,2007arc,2007arc_qm18,18,,,,1,,[],red
24,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2081', 'frc354', 'frc611'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 74, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1795', 'frc238', 'frc364'], dtype=object)}}",qm,2007arc,2007arc_qm19,19,,,,1,,[],red
25,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 20, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc47', 'frc1506', 'frc435'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 44, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc58', 'frc462', 'frc1516'], dtype=object)}}",qm,2007arc,2007arc_qm2,2,,,,1,,[],red
26,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 81, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2062', 'frc832', 'frc337'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 78, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1216', 'frc1731', 'frc71'], dtype=object)}}",qm,2007arc,2007arc_qm20,20,,,,1,,[],blue
27,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 84, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc435', 'frc1824', 'frc223'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 26, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc329', 'frc1403', 'frc1646'], dtype=object)}}",qm,2007arc,2007arc_qm21,21,,,,1,,[],blue
28,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 66, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc494', 'frc1997', 'frc27'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc935', 'frc2053', 'frc95'], dtype=object)}}",qm,2007arc,2007arc_qm22,22,,,,1,,[],blue
29,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2134', 'frc386', 'frc85'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 37, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc107', 'frc2180', 'frc522'], dtype=object)}}",qm,2007arc,2007arc_qm23,23,,,,1,,[],blue
30,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 271, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2274', 'frc829', 'frc254'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc302', 'frc1533', 'frc714'], dtype=object)}}",qm,2007arc,2007arc_qm24,24,,,,1,,[],blue
31,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc904', 'frc138', 'frc1506'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc342', 'frc1868', 'frc619'], dtype=object)}}",qm,2007arc,2007arc_qm25,25,,,,1,,[],blue
32,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2029', 'frc1323', 'frc155'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 64, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc288', 'frc1266', 'frc1745'], dtype=object)}}",qm,2007arc,2007arc_qm26,26,,,,1,,[],red
33,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 36, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1516', 'frc1086', 'frc293'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 14, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc179', 'frc2161', 'frc1013'], dtype=object)}}",qm,2007arc,2007arc_qm27,27,,,,1,,[],blue
34,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 27, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc192', 'frc1912', 'frc677'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 110, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2234', 'frc175', 'frc1302'], dtype=object)}}",qm,2007arc,2007arc_qm28,28,,,,1,,[],red
35,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 24, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1946', 'frc100', 'frc1127'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 94, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc27', 'frc1458', 'frc1153'], dtype=object)}}",qm,2007arc,2007arc_qm29,29,,,,1,,[],red
36,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1559', 'frc522', 'frc71'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 76, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc494', 'frc66', 'frc1533'], dtype=object)}}",qm,2007arc,2007arc_qm3,3,,,,1,,[],red
37,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 60, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1683', 'frc233', 'frc832'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc354', 'frc1559', 'frc904'], dtype=object)}}",qm,2007arc,2007arc_qm30,30,,,,1,,[],blue
38,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 46, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc120', 'frc386', 'frc1646'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1824', 'frc935', 'frc58'], dtype=object)}}",qm,2007arc,2007arc_qm31,31,,,,1,,[],blue
39,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 66, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1745', 'frc238', 'frc1266'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 68, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc364', 'frc2029', 'frc71'], dtype=object)}}",qm,2007arc,2007arc_qm32,32,,,,1,,[],red
40,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 136, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc85', 'frc1516', 'frc768'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc619', 'frc138', 'frc2161'], dtype=object)}}",qm,2007arc,2007arc_qm33,33,,,,1,,[],blue
41,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 67, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1713', 'frc95', 'frc1086'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 36, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1946', 'frc1127', 'frc288'], dtype=object)}}",qm,2007arc,2007arc_qm34,34,,,,1,,[],blue
42,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 49, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc522', 'frc342', 'frc2274'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2053', 'frc107', 'frc829'], dtype=object)}}",qm,2007arc,2007arc_qm35,35,,,,1,,[],blue
43,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4', 'frc1323', 'frc1868'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc857', 'frc1533', 'frc329'], dtype=object)}}",qm,2007arc,2007arc_qm36,36,,,,1,,[],red
44,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 53, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1302', 'frc192', 'frc2234'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 64, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc714', 'frc1912', 'frc125'], dtype=object)}}",qm,2007arc,2007arc_qm37,37,,,,1,,[],red
45,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 188, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc293', 'frc2062', 'frc555'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc611', 'frc155', 'frc1506'], dtype=object)}}",qm,2007arc,2007arc_qm38,38,,,,1,,[],blue
46,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 35, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc997', 'frc47', 'frc1795'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 46, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2180', 'frc66', 'frc1403'], dtype=object)}}",qm,2007arc,2007arc_qm39,39,,,,1,,[],red
47,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 68, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1598', 'frc555', 'frc85'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc611', 'frc1601', 'frc95'], dtype=object)}}",qm,2007arc,2007arc_qm4,4,,,,1,,[],blue
48,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 280, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1013', 'frc1662', 'frc254'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1601', 'frc1111', 'frc302'], dtype=object)}}",qm,2007arc,2007arc_qm40,40,,,,1,,[],blue
49,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc677', 'frc1598', 'frc223'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 62, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2081', 'frc179', 'frc1153'], dtype=object)}}",qm,2007arc,2007arc_qm41,41,,,,1,,[],red
50,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 53, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc337', 'frc2134', 'frc494'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 26, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1029', 'frc1731', 'frc175'], dtype=object)}}",qm,2007arc,2007arc_qm42,42,,,,1,,[],blue
51,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 42, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1216', 'frc27', 'frc1501'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 44, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc435', 'frc1997', 'frc293'], dtype=object)}}",qm,2007arc,2007arc_qm43,43,,,,1,,[],red
52,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 35, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1745', 'frc1111', 'frc120'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc462', 'frc354', 'frc1458'], dtype=object)}}",qm,2007arc,2007arc_qm44,44,,,,1,,[],blue
53,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 102, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc107', 'frc832', 'frc1559'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 36, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc238', 'frc904', 'frc1868'], dtype=object)}}",qm,2007arc,2007arc_qm45,45,,,,1,,[],blue
54,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 30, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc138', 'frc1013', 'frc1601'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 34, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc997', 'frc71', 'frc1824'], dtype=object)}}",qm,2007arc,2007arc_qm46,46,,,,1,,[],red
55,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1795', 'frc1266', 'frc337'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 48, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc47', 'frc1516', 'frc1302'], dtype=object)}}",qm,2007arc,2007arc_qm47,47,,,,1,,[],red
56,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 96, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc175', 'frc2081', 'frc1153'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 51, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc302', 'frc714', 'frc1501'], dtype=object)}}",qm,2007arc,2007arc_qm48,48,,,,1,,[],blue
57,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 130, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1912', 'frc386', 'frc254'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 41, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc125', 'frc1713', 'frc1086'], dtype=object)}}",qm,2007arc,2007arc_qm49,49,,,,1,,"[{'key': 'NqCHNMpuzkU', 'type': 'youtube'}]",blue
58,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 20, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc107', 'frc677', 'frc1662'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc619', 'frc100', 'frc1646'], dtype=object)}}",qm,2007arc,2007arc_qm5,5,,,,1,,[],blue
59,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc329', 'frc1403', 'frc2062'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc829', 'frc95', 'frc1946'], dtype=object)}}",qm,2007arc,2007arc_qm50,50,,,,1,,[],red
60,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 28, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc192', 'frc364', 'frc1683'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 32, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc85', 'frc494', 'frc1646'], dtype=object)}}",qm,2007arc,2007arc_qm51,51,,,,1,,[],red
61,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 48, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1506', 'frc935', 'frc179'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc155', 'frc1997', 'frc1323'], dtype=object)}}",qm,2007arc,2007arc_qm52,52,,,,1,,[],blue
